NULL,"survey-text","10","92492","0.0-2.0-8.0","275026","2023/1/2 22:10:51","2023/1/2 22:15:06","7753",NULL,"Array","sst_answer","山 - 障害物","困難さ"
NULL,"survey-text","11","107625","0.0-2.0-9.0","275026","2023/1/2 22:10:51","2023/1/2 22:15:06","15121",NULL,"Array","sst_answer","輪っか - ネックレス","和状"
NULL,"survey-text","12","114629","0.0-2.0-10.0","275026","2023/1/2 22:10:51","2023/1/2 22:15:06","6980",NULL,"Array","sst_answer","孤独 - 砂漠","何もない"
NULL,"survey-text","13","128592","0.0-2.0-11.0","275026","2023/1/2 22:10:51","2023/1/2 22:15:06","13953",NULL,"Array","sst_answer","なぞなぞ - 迷宮","わからないこと"
NULL,"survey-text","14","133310","0.0-2.0-12.0","275026","2023/1/2 22:10:51","2023/1/2 22:15:06","4703",NULL,"Array","sst_answer","時間 - 川","流れる"
NULL,"survey-text","15","143254","0.0-2.0-13.0","275026","2023/1/2 22:10:51","2023/1/2 22:15:06","9931",NULL,"Array","sst_answer","会社 - 木","ツリー構造"
NULL,"survey-text","16","153038","0.0-2.0-14.0","275026","2023/1/2 22:10:51","2023/1/2 22:15:06","9774",NULL,"Array","sst_answer","酒場 - 教会","人が集まる"
NULL,"survey-text","17","157492","0.0-2.0-15.0","275026","2023/1/2 22:10:51","2023/1/2 22:15:06","4446",NULL,"Array","sst_answer","理論 - 建物","構築する"
NULL,"survey-text","18","163942","0.0-2.0-16.0","275026","2023/1/2 22:10:51","2023/1/2 22:15:06","6437",NULL,"Array","sst_answer","ダイヤモンド - 雪片","輝く"
NULL,"survey-text","19","174541","0.0-2.0-17.0","275026","2023/1/2 22:10:51","2023/1/2 22:15:06","10593",NULL,"Array","sst_answer","記憶 - 牢獄","閉じ込められる"
NULL,"survey-text","20","186984","0.0-2.0-18.0","275026","2023/1/2 22:10:51","2023/1/2 22:15:06","12435",NULL,"Array","sst_answer","鍵 - 答え","次へ開く"
NULL,"survey-text","21","194094","0.0-2.0-19.0","275026","2023/1/2 22:10:51","2023/1/2 22:15:06","7101",NULL,"Array","sst_answer","結婚 - 合金","合わさる"
NULL,"survey-text","22","198989","0.0-2.0-20.0","275026","2023/1/2 22:10:51","2023/1/2 22:15:06","4885",NULL,"Array","sst_answer","思考 - 網","ネットワーク"
NULL,"survey-text","23","241823","0.0-2.0-21.0","275026","2023/1/2 22:10:51","2023/1/2 22:15:06","42824",NULL,"Array","sst_answer","学位 - 橋","次へ繋がる"
NULL,"survey-text","24","248322","0.0-2.0-22.0","275026","2023/1/2 22:10:51","2023/1/2 22:15:06","6487",NULL,"Array","sst_answer","美術館 - 墓","静か"
NULL,"survey-text","25","252457","0.0-2.0-23.0","275026","2023/1/2 22:10:51","2023/1/2 22:15:06","4126",NULL,"Array","sst_answer","若者 - 鳥","羽ばたく"
NULL,"html-keyboard-response","26","254174","0.0-3.0","275026","2023/1/2 22:10:51","2023/1/2 22:15:06","1714","<p style='text-algin:left'>これで実験は終了です。お疲れ様でした。</p><p style='text-algin:left'>スペースキーを押したのち、画面を閉じてください。</p>"," ","sst_debrief",NULL,NULL
"1","fullscreen","0","15938","0.0-0.0","138525","2023/1/2 22:12:35","2023/1/2 22:17:17",NULL,NULL,NULL,NULL,NULL,NULL
NULL,"html-keyboard-response","1","26893","0.0-1.0","138525","2023/1/2 22:12:35","2023/1/2 22:17:17","10952","<p style='text-algin:left'>この課題では、以下のように2つの単語が呈示されます。</p><p style='font-size:48pt'>椅子 - ソファ</p><p style='text-algin:left'><u>あなたは、呈示された2つの単語がどのように似ているかを回答欄に入力してください。</u></p><p><br><br></br><p style='text-algin:left'>準備ができたらスペーキーを押して、課題をはじめてください。</p>"," ","sst_instruction",NULL,NULL
NULL,"survey-text","2","36755","0.0-2.0-0.0","138525","2023/1/2 22:12:35","2023/1/2 22:17:17","9829",NULL,"Array","sst_answer","鳥 - 飛行機","飛ぶ"
NULL,"survey-text","3","43539","0.0-2.0-1.0","138525","2023/1/2 22:12:35","2023/1/2 22:17:17","6768",NULL,"Array","sst_answer","剣 - 拳銃","殺す"
NULL,"survey-text","4","50203","0.0-2.0-2.0","138525","2023/1/2 22:12:35","2023/1/2 22:17:17","6660",NULL,"Array","sst_answer","みかん - ボール","丸い"
NULL,"survey-text","5","57259","0.0-2.0-3.0","138525","2023/1/2 22:12:35","2023/1/2 22:17:17","7053",NULL,"Array","sst_answer","太陽 - 電球","照らす"
NULL,"survey-text","6","62219","0.0-2.0-4.0","138525","2023/1/2 22:12:35","2023/1/2 22:17:17","4958",NULL,"Array","sst_answer","紙 - 葉っぱ","薄い"
NULL,"survey-text","7","68891","0.0-2.0-5.0","138525","2023/1/2 22:12:35","2023/1/2 22:17:17","6669",NULL,"Array","sst_answer","山頂 - 針","尖っている"
NULL,"survey-text","8","77459","0.0-2.0-6.0","138525","2023/1/2 22:12:35","2023/1/2 22:17:17","8566",NULL,"Array","sst_answer","道 - 川","真っ直ぐ"
NULL,"survey-text","9","92819","0.0-2.0-7.0","138525","2023/1/2 22:12:35","2023/1/2 22:17:17","15357",NULL,"Array","sst_answer","愛 - 薬物","止められない"
NULL,"survey-text","10","98795","0.0-2.0-8.0","138525","2023/1/2 22:12:35","2023/1/2 22:17:17","5974",NULL,"Array","sst_answer","山 - 障害物","大きい"
NULL,"survey-text","11","115227","0.0-2.0-9.0","138525","2023/1/2 22:12:35","2023/1/2 22:17:17","16429",NULL,"Array","sst_answer","輪っか - ネックレス","真ん中が空いている"
NULL,"survey-text","12","131123","0.0-2.0-10.0","138525","2023/1/2 22:12:35","2023/1/2 22:17:17","15893",NULL,"Array","sst_answer","孤独 - 砂漠","寂しい"
NULL,"survey-text","13","143835","0.0-2.0-11.0","138525","2023/1/2 22:12:35","2023/1/2 22:17:17","12709",NULL,"Array","sst_answer","なぞなぞ - 迷宮","謎解き"
NULL,"survey-text","14","155012","0.0-2.0-12.0","138525","2023/1/2 22:12:35","2023/1/2 22:17:17","11173",NULL,"Array","sst_answer","時間 - 川","流れる"
NULL,"survey-text","15","165939","0.0-2.0-13.0","138525","2023/1/2 22:12:35","2023/1/2 22:17:17","10925",NULL,"Array","sst_answer","会社 - 木","軸"
NULL,"survey-text","16","174075","0.0-2.0-14.0","138525","2023/1/2 22:12:35","2023/1/2 22:17:17","8133",NULL,"Array","sst_answer","酒場 - 教会","集合場所"
NULL,"survey-text","17","184499","0.0-2.0-15.0","138525","2023/1/2 22:12:35","2023/1/2 22:17:17","10422",NULL,"Array","sst_answer","理論 - 建物","構造"
NULL,"survey-text","18","193466","0.0-2.0-16.0","138525","2023/1/2 22:12:35","2023/1/2 22:17:17","8965",NULL,"Array","sst_answer","ダイヤモンド - 雪片","輝いている"
NULL,"survey-text","19","216530","0.0-2.0-17.0","138525","2023/1/2 22:12:35","2023/1/2 22:17:17","23061",NULL,"Array","sst_answer","記憶 - 牢獄","苦痛"
NULL,"survey-text","20","229474","0.0-2.0-18.0","138525","2023/1/2 22:12:35","2023/1/2 22:17:17","12942",NULL,"Array","sst_answer","鍵 - 答え","開く"
NULL,"survey-text","21","237091","0.0-2.0-19.0","138525","2023/1/2 22:12:35","2023/1/2 22:17:17","7614",NULL,"Array","sst_answer","結婚 - 合金","幸福"
NULL,"survey-text","22","248355","0.0-2.0-20.0","138525","2023/1/2 22:12:35","2023/1/2 22:17:17","11262",NULL,"Array","sst_answer","思考 - 網","入り乱れる"
NULL,"survey-text","23","261107","0.0-2.0-21.0","138525","2023/1/2 22:12:35","2023/1/2 22:17:17","12750",NULL,"Array","sst_answer","学位 - 橋","繋がる"
NULL,"survey-text","24","267451","0.0-2.0-22.0","138525","2023/1/2 22:12:35","2023/1/2 22:17:17","6342",NULL,"Array","sst_answer","美術館 - 墓","古い"
NULL,"survey-text","25","278395","0.0-2.0-23.0","138525","2023/1/2 22:12:35","2023/1/2 22:17:17","10941",NULL,"Array","sst_answer","若者 - 鳥","若い"
NULL,"html-keyboard-response","26","281796","0.0-3.0","138525","2023/1/2 22:12:35","2023/1/2 22:17:17","3400","<p style='text-algin:left'>これで実験は終了です。お疲れ様でした。</p><p style='text-algin:left'>スペースキーを押したのち、画面を閉じてください。</p>"," ","sst_debrief",NULL,NULL
"1","fullscreen","0","15565","0.0-0.0","266202","2023/1/2 22:10:41","2023/1/2 22:18:58",NULL,NULL,NULL,NULL,NULL,NULL
NULL,"html-keyboard-response","1","26162","0.0-1.0","266202","2023/1/2 22:10:41","2023/1/2 22:18:58","10596","<p style='text-algin:left'>この課題では、以下のように2つの単語が呈示されます。</p><p style='font-size:48pt'>椅子 - ソファ</p><p style='text-algin:left'><u>あなたは、呈示された2つの単語がどのように似ているかを回答欄に入力してください。</u></p><p><br><br></br><p style='text-algin:left'>準備ができたらスペーキーを押して、課題をはじめてください。</p>"," ","sst_instruction",NULL,NULL
NULL,"survey-text","2","43650","0.0-2.0-0.0","266202","2023/1/2 22:10:41","2023/1/2 22:18:58","17485",NULL,"Array","sst_answer","鳥 - 飛行機","空を飛ぶ"
NULL,"survey-text","3","52058","0.0-2.0-1.0","266202","2023/1/2 22:10:41","2023/1/2 22:18:58","8406",NULL,"Array","sst_answer","剣 - 拳銃","武器となる"
NULL,"survey-text","4","61987","0.0-2.0-2.0","266202","2023/1/2 22:10:41","2023/1/2 22:18:58","9927",NULL,"Array","sst_answer","みかん - ボール","丸い"
NULL,"survey-text","5","69546","0.0-2.0-3.0","266202","2023/1/2 22:10:41","2023/1/2 22:18:58","7557",NULL,"Array","sst_answer","太陽 - 電球","光る"
NULL,"survey-text","6","82426","0.0-2.0-4.0","266202","2023/1/2 22:10:41","2023/1/2 22:18:58","12879",NULL,"Array","sst_answer","紙 - 葉っぱ","薄い"
NULL,"survey-text","7","96930","0.0-2.0-5.0","266202","2023/1/2 22:10:41","2023/1/2 22:18:58","14503",NULL,"Array","sst_answer","山頂 - 針","先端が細い"
NULL,"survey-text","8","106058","0.0-2.0-6.0","266202","2023/1/2 22:10:41","2023/1/2 22:18:58","9126",NULL,"Array","sst_answer","道 - 川","細長い"
NULL,"survey-text","9","119331","0.0-2.0-7.0","266202","2023/1/2 22:10:41","2023/1/2 22:18:58","13271",NULL,"Array","sst_answer","愛 - 薬物","依存しやすい"
NULL,"survey-text","10","128786","0.0-2.0-8.0","266202","2023/1/2 22:10:41","2023/1/2 22:18:58","9454",NULL,"Array","sst_answer","山 - 障害物","超えるのに苦労する"
NULL,"survey-text","11","191689","0.0-2.0-9.0","266202","2023/1/2 22:10:41","2023/1/2 22:18:58","62902",NULL,"Array","sst_answer","輪っか - ネックレス","細い輪状のもの"
NULL,"survey-text","12","220281","0.0-2.0-10.0","266202","2023/1/2 22:10:41","2023/1/2 22:18:58","28590",NULL,"Array","sst_answer","孤独 - 砂漠","自分以外の存在が見えない"
NULL,"survey-text","13","250401","0.0-2.0-11.0","266202","2023/1/2 22:10:41","2023/1/2 22:18:58","30118",NULL,"Array","sst_answer","なぞなぞ - 迷宮","正解に辿り着きにくい"
NULL,"survey-text","14","257018","0.0-2.0-12.0","266202","2023/1/2 22:10:41","2023/1/2 22:18:58","6615",NULL,"Array","sst_answer","時間 - 川","流れる"
NULL,"survey-text","15","302050","0.0-2.0-13.0","266202","2023/1/2 22:10:41","2023/1/2 22:18:58","45030",NULL,"Array","sst_answer","会社 - 木","根が腐るとおしまい"
NULL,"survey-text","16","309921","0.0-2.0-14.0","266202","2023/1/2 22:10:41","2023/1/2 22:18:58","7870",NULL,"Array","sst_answer","酒場 - 教会","人が集まる"
NULL,"survey-text","17","319978","0.0-2.0-15.0","266202","2023/1/2 22:10:41","2023/1/2 22:18:58","10055",NULL,"Array","sst_answer","理論 - 建物","設計が大事"
NULL,"survey-text","18","336305","0.0-2.0-16.0","266202","2023/1/2 22:10:41","2023/1/2 22:18:58","16326",NULL,"Array","sst_answer","ダイヤモンド - 雪片","キラキラ光る"
NULL,"survey-text","19","348665","0.0-2.0-17.0","266202","2023/1/2 22:10:41","2023/1/2 22:18:58","12358",NULL,"Array","sst_answer","記憶 - 牢獄","囚われる"
NULL,"survey-text","20","369353","0.0-2.0-18.0","266202","2023/1/2 22:10:41","2023/1/2 22:18:58","20686",NULL,"Array","sst_answer","鍵 - 答え","合わないと役に立たない"
NULL,"survey-text","21","379674","0.0-2.0-19.0","266202","2023/1/2 22:10:41","2023/1/2 22:18:58","10319",NULL,"Array","sst_answer","結婚 - 合金","結びつきが大事"
NULL,"survey-text","22","403545","0.0-2.0-20.0","266202","2023/1/2 22:10:41","2023/1/2 22:18:58","23869",NULL,"Array","sst_answer","思考 - 網","あちこちに張り巡らせる"
NULL,"survey-text","23","462361","0.0-2.0-21.0","266202","2023/1/2 22:10:41","2023/1/2 22:18:58","58815",NULL,"Array","sst_answer","学位 - 橋","あれば役に立つこともある。"
NULL,"survey-text","24","476617","0.0-2.0-22.0","266202","2023/1/2 22:10:41","2023/1/2 22:18:58","14254",NULL,"Array","sst_answer","美術館 - 墓","静か"
NULL,"survey-text","25","494473","0.0-2.0-23.0","266202","2023/1/2 22:10:41","2023/1/2 22:18:58","17855",NULL,"Array","sst_answer","若者 - 鳥","羽ばたく"
NULL,"html-keyboard-response","26","496650","0.0-3.0","266202","2023/1/2 22:10:41","2023/1/2 22:18:58","2176","<p style='text-algin:left'>これで実験は終了です。お疲れ様でした。</p><p style='text-algin:left'>スペースキーを押したのち、画面を閉じてください。</p>"," ","sst_debrief",NULL,NULL
"1","fullscreen","0","3611","0.0-0.0","4551146","2023/1/2 22:13:16","2023/1/2 22:19:22",NULL,NULL,NULL,NULL,NULL,NULL
NULL,"html-keyboard-response","1","11224","0.0-1.0","4551146","2023/1/2 22:13:16","2023/1/2 22:19:22","7610","<p style='text-algin:left'>この課題では、以下のように2つの単語が呈示されます。</p><p style='font-size:48pt'>椅子 - ソファ</p><p style='text-algin:left'><u>あなたは、呈示された2つの単語がどのように似ているかを回答欄に入力してください。</u></p><p><br><br></br><p style='text-algin:left'>準備ができたらスペーキーを押して、課題をはじめてください。</p>"," ","sst_instruction",NULL,NULL
NULL,"survey-text","2","28747","0.0-2.0-0.0","4551146","2023/1/2 22:13:16","2023/1/2 22:19:22","17504",NULL,"Array","sst_answer","鳥 - 飛行機","空を飛ぶところ"
NULL,"survey-text","3","38541","0.0-2.0-1.0","4551146","2023/1/2 22:13:16","2023/1/2 22:19:22","9790",NULL,"Array","sst_answer","剣 - 拳銃","人を攻撃できるところ"
NULL,"survey-text","4","48059","0.0-2.0-2.0","4551146","2023/1/2 22:13:16","2023/1/2 22:19:22","9513",NULL,"Array","sst_answer","みかん - ボール","形が丸いところ"
NULL,"survey-text","5","59565","0.0-2.0-3.0","4551146","2023/1/2 22:13:16","2023/1/2 22:19:22","11501",NULL,"Array","sst_answer","太陽 - 電球","明かりとなるところ"
NULL,"survey-text","6","70429","0.0-2.0-4.0","4551146","2023/1/2 22:13:16","2023/1/2 22:19:22","10859",NULL,"Array","sst_answer","紙 - 葉っぱ","薄いところ"
NULL,"survey-text","7","78327","0.0-2.0-5.0","4551146","2023/1/2 22:13:16","2023/1/2 22:19:22","7894",NULL,"Array","sst_answer","山頂 - 針","とがっているところ"
NULL,"survey-text","8","99822","0.0-2.0-6.0","4551146","2023/1/2 22:13:16","2023/1/2 22:19:22","21490",NULL,"Array","sst_answer","道 - 川","長くのびているところ"
NULL,"survey-text","9","108857","0.0-2.0-7.0","4551146","2023/1/2 22:13:16","2023/1/2 22:19:22","9031",NULL,"Array","sst_answer","愛 - 薬物","依存性があるところ"
NULL,"survey-text","10","127188","0.0-2.0-8.0","4551146","2023/1/2 22:13:16","2023/1/2 22:19:22","18326",NULL,"Array","sst_answer","山 - 障害物","越えなければならないところ"
NULL,"survey-text","11","143329","0.0-2.0-9.0","4551146","2023/1/2 22:13:16","2023/1/2 22:19:22","16136",NULL,"Array","sst_answer","輪っか - ネックレス","円状になっているところ"
NULL,"survey-text","12","151897","0.0-2.0-10.0","4551146","2023/1/2 22:13:16","2023/1/2 22:19:22","8563",NULL,"Array","sst_answer","孤独 - 砂漠","なにもないところ"
NULL,"survey-text","13","159369","0.0-2.0-11.0","4551146","2023/1/2 22:13:16","2023/1/2 22:19:22","7467",NULL,"Array","sst_answer","なぞなぞ - 迷宮","悩むところ"
NULL,"survey-text","14","165699","0.0-2.0-12.0","4551146","2023/1/2 22:13:16","2023/1/2 22:19:22","6326",NULL,"Array","sst_answer","時間 - 川","流れているところ"
NULL,"survey-text","15","188289","0.0-2.0-13.0","4551146","2023/1/2 22:13:16","2023/1/2 22:19:22","22585",NULL,"Array","sst_answer","会社 - 木","成長するところ"
NULL,"survey-text","16","206391","0.0-2.0-14.0","4551146","2023/1/2 22:13:16","2023/1/2 22:19:22","18098",NULL,"Array","sst_answer","酒場 - 教会","賑やかなところ"
NULL,"survey-text","17","214013","0.0-2.0-15.0","4551146","2023/1/2 22:13:16","2023/1/2 22:19:22","7618",NULL,"Array","sst_answer","理論 - 建物","構築するところ"
NULL,"survey-text","18","227419","0.0-2.0-16.0","4551146","2023/1/2 22:13:16","2023/1/2 22:19:22","13401",NULL,"Array","sst_answer","ダイヤモンド - 雪片","形が似ているところ"
NULL,"survey-text","19","252399","0.0-2.0-17.0","4551146","2023/1/2 22:13:16","2023/1/2 22:19:22","24975",NULL,"Array","sst_answer","記憶 - 牢獄","囚われるところ"
NULL,"survey-text","20","285996","0.0-2.0-18.0","4551146","2023/1/2 22:13:16","2023/1/2 22:19:22","33593",NULL,"Array","sst_answer","鍵 - 答え","どちらも問題に関するもの"
NULL,"survey-text","21","297940","0.0-2.0-19.0","4551146","2023/1/2 22:13:16","2023/1/2 22:19:22","11939",NULL,"Array","sst_answer","結婚 - 合金","2つ結びつくところ"
NULL,"survey-text","22","307688","0.0-2.0-20.0","4551146","2023/1/2 22:13:16","2023/1/2 22:19:22","9743",NULL,"Array","sst_answer","思考 - 網","複雑なところ"
NULL,"survey-text","23","339620","0.0-2.0-21.0","4551146","2023/1/2 22:13:16","2023/1/2 22:19:22","31927",NULL,"Array","sst_answer","学位 - 橋","高いところへのぼっていくところ"
NULL,"survey-text","24","350394","0.0-2.0-22.0","4551146","2023/1/2 22:13:16","2023/1/2 22:19:22","10770",NULL,"Array","sst_answer","美術館 - 墓","静かなところ"
NULL,"survey-text","25","364551","0.0-2.0-23.0","4551146","2023/1/2 22:13:16","2023/1/2 22:19:22","14154",NULL,"Array","sst_answer","若者 - 鳥","勢いがあるところ"
NULL,"html-keyboard-response","26","366801","0.0-3.0","4551146","2023/1/2 22:13:16","2023/1/2 22:19:22","2247","<p style='text-algin:left'>これで実験は終了です。お疲れ様でした。</p><p style='text-algin:left'>スペースキーを押したのち、画面を閉じてください。</p>"," ","sst_debrief",NULL,NULL
"1","fullscreen","0","4564","0.0-0.0","297683","2023/1/2 22:13:39","2023/1/2 22:19:47",NULL,NULL,NULL,NULL,NULL,NULL
NULL,"html-keyboard-response","1","12677","0.0-1.0","297683","2023/1/2 22:13:39","2023/1/2 22:19:47","8111","<p style='text-algin:left'>この課題では、以下のように2つの単語が呈示されます。</p><p style='font-size:48pt'>椅子 - ソファ</p><p style='text-algin:left'><u>あなたは、呈示された2つの単語がどのように似ているかを回答欄に入力してください。</u></p><p><br><br></br><p style='text-algin:left'>準備ができたらスペーキーを押して、課題をはじめてください。</p>"," ","sst_instruction",NULL,NULL
NULL,"survey-text","2","29649","0.0-2.0-0.0","297683","2023/1/2 22:13:39","2023/1/2 22:19:47","16966",NULL,"Array","sst_answer","鳥 - 飛行機","飛ぶもの"
NULL,"survey-text","3","40141","0.0-2.0-1.0","297683","2023/1/2 22:13:39","2023/1/2 22:19:47","10472",NULL,"Array","sst_answer","剣 - 拳銃","武器である"
NULL,"survey-text","4","51816","0.0-2.0-2.0","297683","2023/1/2 22:13:39","2023/1/2 22:19:47","11671",NULL,"Array","sst_answer","みかん - ボール","丸いもの"
NULL,"survey-text","5","64414","0.0-2.0-3.0","297683","2023/1/2 22:13:39","2023/1/2 22:19:47","12594",NULL,"Array","sst_answer","太陽 - 電球","明るさを提供"
NULL,"survey-text","6","76443","0.0-2.0-4.0","297683","2023/1/2 22:13:39","2023/1/2 22:19:47","12025",NULL,"Array","sst_answer","紙 - 葉っぱ","燃えやすい"
NULL,"survey-text","7","91571","0.0-2.0-5.0","297683","2023/1/2 22:13:39","2023/1/2 22:19:47","15124",NULL,"Array","sst_answer","山頂 - 針","尖っている"
NULL,"survey-text","8","107316","0.0-2.0-6.0","297683","2023/1/2 22:13:39","2023/1/2 22:19:47","15742",NULL,"Array","sst_answer","道 - 川","分岐している"
NULL,"survey-text","9","135920","0.0-2.0-7.0","297683","2023/1/2 22:13:39","2023/1/2 22:19:47","28600",NULL,"Array","sst_answer","愛 - 薬物","中毒になる可能性"
NULL,"survey-text","10","152206","0.0-2.0-8.0","297683","2023/1/2 22:13:39","2023/1/2 22:19:47","16282",NULL,"Array","sst_answer","山 - 障害物","通行の邪魔になる"
NULL,"survey-text","11","163992","0.0-2.0-9.0","297683","2023/1/2 22:13:39","2023/1/2 22:19:47","11778",NULL,"Array","sst_answer","輪っか - ネックレス","丸い"
NULL,"survey-text","12","180487","0.0-2.0-10.0","297683","2023/1/2 22:13:39","2023/1/2 22:19:47","16492",NULL,"Array","sst_answer","孤独 - 砂漠","死の可能性"
NULL,"survey-text","13","197191","0.0-2.0-11.0","297683","2023/1/2 22:13:39","2023/1/2 22:19:47","16700",NULL,"Array","sst_answer","なぞなぞ - 迷宮","理解が難しい"
NULL,"survey-text","14","210964","0.0-2.0-12.0","297683","2023/1/2 22:13:39","2023/1/2 22:19:47","13771",NULL,"Array","sst_answer","時間 - 川","流れるもの"
NULL,"survey-text","15","229014","0.0-2.0-13.0","297683","2023/1/2 22:13:39","2023/1/2 22:19:47","18047",NULL,"Array","sst_answer","会社 - 木","屋台骨である"
NULL,"survey-text","16","237431","0.0-2.0-14.0","297683","2023/1/2 22:13:39","2023/1/2 22:19:47","8414",NULL,"Array","sst_answer","酒場 - 教会","人が集う"
NULL,"survey-text","17","248548","0.0-2.0-15.0","297683","2023/1/2 22:13:39","2023/1/2 22:19:47","11114",NULL,"Array","sst_answer","理論 - 建物","組み立てるもの"
NULL,"survey-text","18","259165","0.0-2.0-16.0","297683","2023/1/2 22:13:39","2023/1/2 22:19:47","10613",NULL,"Array","sst_answer","ダイヤモンド - 雪片","きらきらしている"
NULL,"survey-text","19","270955","0.0-2.0-17.0","297683","2023/1/2 22:13:39","2023/1/2 22:19:47","11785",NULL,"Array","sst_answer","記憶 - 牢獄","閉じ込める"
NULL,"survey-text","20","291810","0.0-2.0-18.0","297683","2023/1/2 22:13:39","2023/1/2 22:19:47","20851",NULL,"Array","sst_answer","鍵 - 答え","解決策である"
NULL,"survey-text","21","304584","0.0-2.0-19.0","297683","2023/1/2 22:13:39","2023/1/2 22:19:47","12771",NULL,"Array","sst_answer","結婚 - 合金","指輪"
NULL,"survey-text","22","316628","0.0-2.0-20.0","297683","2023/1/2 22:13:39","2023/1/2 22:19:47","12041",NULL,"Array","sst_answer","思考 - 網","張り巡らせる"
NULL,"survey-text","23","335692","0.0-2.0-21.0","297683","2023/1/2 22:13:39","2023/1/2 22:19:47","19060",NULL,"Array","sst_answer","学位 - 橋","得るもの"
NULL,"survey-text","24","352052","0.0-2.0-22.0","297683","2023/1/2 22:13:39","2023/1/2 22:19:47","16356",NULL,"Array","sst_answer","美術館 - 墓","人が集う場所"
NULL,"survey-text","25","364075","0.0-2.0-23.0","297683","2023/1/2 22:13:39","2023/1/2 22:19:47","12020",NULL,"Array","sst_answer","若者 - 鳥","飛び立つ"
NULL,"html-keyboard-response","26","367375","0.0-3.0","297683","2023/1/2 22:13:39","2023/1/2 22:19:47","3299","<p style='text-algin:left'>これで実験は終了です。お疲れ様でした。</p><p style='text-algin:left'>スペースキーを押したのち、画面を閉じてください。</p>"," ","sst_debrief",NULL,NULL
"1","fullscreen","0","2989","0.0-0.0","276409","2023/1/2 22:11:11","2023/1/2 22:21:08",NULL,NULL,NULL,NULL,NULL,NULL
NULL,"html-keyboard-response","1","8078","0.0-1.0","276409","2023/1/2 22:11:11","2023/1/2 22:21:08","5087","<p style='text-algin:left'>この課題では、以下のように2つの単語が呈示されます。</p><p style='font-size:48pt'>椅子 - ソファ</p><p style='text-algin:left'><u>あなたは、呈示された2つの単語がどのように似ているかを回答欄に入力してください。</u></p><p><br><br></br><p style='text-algin:left'>準備ができたらスペーキーを押して、課題をはじめてください。</p>"," ","sst_instruction",NULL,NULL
NULL,"survey-text","2","22350","0.0-2.0-0.0","276409","2023/1/2 22:11:11","2023/1/2 22:21:08","14267",NULL,"Array","sst_answer","鳥 - 飛行機","空を飛ぶ"
NULL,"survey-text","3","37053","0.0-2.0-1.0","276409","2023/1/2 22:11:11","2023/1/2 22:21:08","14700",NULL,"Array","sst_answer","剣 - 拳銃","人を傷つける"
NULL,"survey-text","4","44845","0.0-2.0-2.0","276409","2023/1/2 22:11:11","2023/1/2 22:21:08","7789",NULL,"Array","sst_answer","みかん - ボール","丸い"
NULL,"survey-text","5","58589","0.0-2.0-3.0","276409","2023/1/2 22:11:11","2023/1/2 22:21:08","13741",NULL,"Array","sst_answer","太陽 - 電球","丸くて光る"
NULL,"survey-text","6","73413","0.0-2.0-4.0","276409","2023/1/2 22:11:11","2023/1/2 22:21:08","14821",NULL,"Array","sst_answer","紙 - 葉っぱ","薄い"
NULL,"survey-text","7","82157","0.0-2.0-5.0","276409","2023/1/2 22:11:11","2023/1/2 22:21:08","8740",NULL,"Array","sst_answer","山頂 - 針","先がとがっている"
